transaction_id,direction,amount,currency,description,transaction_date,post_date,account_id,status,class,subclass_code,subclass_title,reference,institution_id,connection_id,balance_amount,balance_currency
fc8f4583-4e64-4da0-b135-fb8d00328448,debit,-9.99,AUD,AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTHNSW,2025-09-30T15:02:43Z,2025-09-30T15:02:43Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,H724806,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
b4654596-7699-48bb-b893-0fb466ffa258,credit,1218.59,AUD,"Payment received, thank you!",2025-09-28T18:47:09Z,2025-09-28T18:47:09Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,H201040,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
97de3cba-c1e3-448f-97f6-9a47056a203f,debit,-35.91,AUD,UBER *TRIP Sydney AUS,2025-09-26T12:22:28Z,2025-09-28T12:22:28Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
df8c5573-9976-498e-ab79-4d5b7dde2903,debit,-23.92,AUD,UBER *TRIP Sydney AUS,2025-09-25T18:04:47Z,2025-09-27T18:04:47Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,43fbd280-ec40-4fe7-b78b-047065f0347a,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
06e2c2cb-b6cd-4ef3-98b8-01a18a45237f,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-09-23T21:31:23Z,2025-09-26T21:31:23Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,H418355,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
45370faa-f639-40b3-8549-2783e8cd8f4e,debit,-40.36,AUD,UBER *TRIP Sydney AUS,2025-09-20T05:10:52Z,2025-09-20T05:10:52Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,26cab045-6902-458b-a425-00c6c7606ae6,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
8fc5f408-8fc8-4a9a-a764-4c4326b21bec,debit,-253.72,AUD,ORIGIN ENERGY BARANGAROO AU,2025-09-14T10:13:05Z,2025-09-16T10:13:05Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,263,Electricity Distribution,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f4e9bbb4-d030-4f2e-908f-584cddb58150,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-09-10T12:58:47Z,2025-09-13T12:58:47Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
32963bba-46c3-4b24-9bd9-396909e9e787,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-09-10T12:23:50Z,2025-09-11T12:23:50Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f8fa7488-bac6-4890-b104-cf9230471b16,debit,-61.08,AUD,UBER *TRIP Sydney AUS,2025-09-08T20:43:05Z,2025-09-09T20:43:05Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,H257245,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c0559a19-dba5-44c1-b758-581e22b58632,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-09-05T18:08:23Z,2025-09-07T18:08:23Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c9888f58-7ce0-4713-9839-d4bfc09285d9,debit,-19.99,AUD,Spotify Sydney AUS,2025-09-01T20:42:28Z,2025-09-03T20:42:28Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,e79ce882-40bf-46bb-8f79-a7650f31a6b4,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
eb1f3f95-80f4-487e-b29e-2f162f6fd624,debit,-23.79,AUD,UBER *TRIP Sydney AU AUS,2025-09-02T15:21:54Z,2025-09-03T15:21:54Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,67c76edf-e2c3-483b-b9de-215f00d3f222,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
54a0a485-3db3-4131-88ff-fd77213442aa,debit,-9.99,AUD,AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTHNSW,2025-08-30T21:36:45Z,2025-09-02T21:36:45Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
dd953e22-5b25-47bc-9aa8-ebaed94a66d7,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-09-01T20:47:41Z,2025-09-01T20:47:41Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4af25b02-a1eb-4a58-bcf2-5e1ceb4635ec,credit,603.36,AUD,"Payment received, thank you!",2025-08-28T19:44:21Z,2025-08-31T19:44:21Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5242784c-eb68-4926-a50d-46879b2c5877,debit,-48.10,AUD,UBER *TRIP Sydney AUS,2025-08-29T23:00:07Z,2025-08-29T23:00:07Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
cf041290-03b8-4a8e-b11d-3b128b53297d,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-08-23T07:03:50Z,2025-08-26T07:03:50Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c8fde559-576c-4269-9fb1-a393e3bd8940,debit,-22.56,AUD,APPLE.COM/BILL SYDNEY NSW,2025-08-11T16:27:49Z,2025-08-14T16:27:49Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3b62273e-517b-4f5f-a69d-a4ccd239bfa8,debit,-189.61,AUD,SYDNEY WATER sydney,2025-08-14T10:55:27Z,2025-08-14T10:55:27Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,281,"Water Supply, Sewerage and Drainage Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c516d74f-d961-407f-938f-79e3ac937346,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-08-10T08:36:36Z,2025-08-11T08:36:36Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,H851853,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4f5d2837-2199-4b78-9b7b-4818278d8ae0,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-08-10T04:17:12Z,2025-08-11T04:17:12Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3d33407e-bb48-4606-8ab0-3ef5cce8c0cb,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-08-05T22:07:56Z,2025-08-05T22:07:56Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
88bc627c-ed65-4d16-89cf-4e653c74c8e9,debit,-100.85,AUD,DUNDLE.COM EINDHOVEN NL,2025-08-02T03:46:35Z,2025-08-05T03:46:35Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,431,Non-Store Retailing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
0c34d3c7-0fdb-45a7-a1d2-faf9033f0765,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-08-01T18:43:35Z,2025-08-04T18:43:35Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
69f58ccb-eeff-4688-a951-71b094185b3c,debit,-19.99,AUD,Spotify Sydney AUS,2025-08-01T00:29:08Z,2025-08-04T00:29:08Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,H376785,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
dddd4459-5540-4d23-9b75-9ebb5a0d7c5e,debit,-396.00,AUD,NORTHERN BEACHES COUNCIL - SOUTH RATES,2025-08-01T06:23:17Z,2025-08-02T06:23:17Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,729,Other Administrative Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
fc0b0358-c714-4ff2-98c6-9f73051acc74,debit,-35.12,AUD,UBER *TRIP Sydney AUS,2025-07-29T20:39:43Z,2025-07-29T20:39:43Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,H578491,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
9ed2840b-8a2f-4545-a694-777257578b2e,debit,-20.42,AUD,UBER *TRIP Sydney AU AUS,2025-07-28T15:53:11Z,2025-07-28T15:53:11Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
961ce571-915a-4772-b127-ebcf07ebd342,credit,9554.92,AUD,"Payment received, thank you!",2025-07-28T10:28:18Z,2025-07-28T10:28:18Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
e16f2316-fa33-49c7-821f-162fcbc7a03a,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-07-24T02:43:21Z,2025-07-24T02:43:21Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
ae6919fc-103c-41a5-87d1-9306772b46b0,debit,-43.66,AUD,UBER *TRIP Sydney AUS,2025-07-18T01:24:03Z,2025-07-20T01:24:03Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,234f9826-0cda-486b-8a69-7d804754e47e,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f963e3be-038c-42a6-b2ff-dfdc75e75a47,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-07-11T23:33:14Z,2025-07-12T23:33:14Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
1de6ff2d-a11d-4921-a423-fb20e2c45a37,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-07-11T21:12:07Z,2025-07-12T21:12:07Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
7331d456-83e6-4584-b106-0126459d3769,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-07-06T10:10:19Z,2025-07-07T10:10:19Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,553c4213-6228-4ac2-897e-d74198443b77,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a3f4e72a-9504-46a1-8bd9-7670abf2c1e0,debit,-53.82,AUD,UBER *TRIP Sydney AUS,2025-07-04T05:04:08Z,2025-07-07T05:04:08Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
0be4568e-3c55-415d-9779-322f4789ee22,debit,-19.99,AUD,Spotify Sydney AUS,2025-07-02T06:51:07Z,2025-07-03T06:51:07Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,H859635,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
fb55de01-b27e-4df1-b804-63c3c9204dde,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-07-02T04:56:55Z,2025-07-03T04:56:55Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
59084082-1151-45a8-8c9b-e73bef8667d0,debit,-11.02,AUD,APPLE.COM/BILL SYDNEY NSW,2025-07-02T13:29:08Z,2025-07-02T13:29:08Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a94a7c4c-89a9-48e7-9481-d5a1fe9627b9,credit,1262.72,AUD,"Payment received, thank you!",2025-06-29T17:34:57Z,2025-07-01T17:34:57Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
1c0a4def-b65f-4a17-a3f5-2a067ecf2232,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-06-23T00:41:08Z,2025-06-26T00:41:08Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
7f6a8166-f5ab-4bfd-8ed0-1eb939426e0b,debit,-307.36,AUD,ORIGIN ENERGY BARANGAROO AU,2025-06-16T05:05:19Z,2025-06-16T05:05:19Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,263,Electricity Distribution,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
6e51a322-1e39-4716-8a02-1e4b7d5ad1e5,debit,-8764.28,AUD,AUSTRALIAN TAXATION OFFICE,2025-06-09T15:28:57Z,2025-06-12T15:28:57Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,751,Central Government Administration,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f8dac9cb-da25-4ee3-b567-af1a406508d9,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-06-10T11:07:19Z,2025-06-12T11:07:19Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
649486aa-3743-45b8-9f71-2eba28a3b5d1,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-06-10T17:48:20Z,2025-06-11T17:48:20Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
7ffc3fd8-804c-4168-a263-7164df1fa5db,debit,-8.84,AUD,VICROADS ONLINE PAYMEN KEW AUS,2025-06-07T18:02:44Z,2025-06-09T18:02:44Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,772,Regulatory Services,H965466,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
d5e95b5b-0661-49ad-96cb-d491531e0b07,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-06-05T03:47:06Z,2025-06-07T03:47:06Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
30fa3ddb-415d-4057-bc0a-9925711d8bad,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-06-01T08:42:46Z,2025-06-03T08:42:46Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,H864688,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
27254ec7-d11f-409b-b9bf-e1c538440d29,debit,-19.99,AUD,Spotify Sydney AUS,2025-06-01T16:19:49Z,2025-06-01T16:19:49Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
7ad17f54-8ee6-4de2-b3ff-6cf78b309f3f,credit,554.56,AUD,"Payment received, thank you!",2025-05-29T23:55:35Z,2025-05-29T23:55:35Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
22c324ae-3b2c-4c47-a86a-b5d4594e0521,debit,-21.85,AUD,APPLE.COM/BILL SYDNEY NS AUS,2025-05-26T18:43:37Z,2025-05-28T18:43:37Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
ee80026d-b775-4604-81f9-2af3dcd7f029,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-05-23T19:44:13Z,2025-05-26T19:44:13Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
974b8d90-9f76-4831-bc28-3d7408d81065,debit,-52.99,AUD,UBER *TRIP Sydney AUS,2025-05-23T16:33:20Z,2025-05-25T16:33:20Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
11979384-e0a5-40c3-b838-02c431788f5e,debit,-181.60,AUD,SYDNEY WATER sydney,2025-05-16T07:40:36Z,2025-05-19T07:40:36Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,281,"Water Supply, Sewerage and Drainage Services",,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
bd07f955-534e-4633-89b3-4960b1f566d7,debit,-36.38,AUD,UBER *TRIP Sydney AU AUS,2025-05-15T04:21:04Z,2025-05-18T04:21:04Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a3796754-5113-470f-95d7-ebcb18c11a5f,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-05-10T19:41:21Z,2025-05-12T19:41:21Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
b5f39f21-1042-45ff-8c47-8637758aae3c,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-05-10T14:15:28Z,2025-05-10T14:15:28Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
1766750d-58d2-4e91-a603-8168eed2cd04,debit,-11.06,AUD,APPLE.COM/BILL SYDNEY NSW,2025-05-08T09:30:07Z,2025-05-09T09:30:07Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,H676812,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
bf04b738-fd09-44b6-b6b2-4e2f26bef030,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-05-05T06:16:53Z,2025-05-08T06:16:53Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f1003fe0-95c3-4382-b80d-fdb9db0153c4,debit,-61.59,AUD,UBER *TRIP Sydney AU AUS,2025-05-03T14:48:14Z,2025-05-06T14:48:14Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,6116c0d8-1531-43d8-bea8-49fff6ef8e59,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
9aa56302-e018-4d7a-9861-5db2b1ac60d4,debit,-19.99,AUD,Spotify Sydney AUS,2025-05-01T05:48:25Z,2025-05-04T05:48:25Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
f5eaf8bd-4418-449c-813e-25563a588d65,debit,-26.79,AUD,UBER *TRIP Sydney AUS,2025-05-03T19:21:59Z,2025-05-03T19:21:59Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
4c788d3e-12d2-4807-a108-c97ba2b29aae,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-05-01T05:51:47Z,2025-05-02T05:51:47Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
76181f54-9a5f-42c2-a6df-42813529f079,debit,-396.00,AUD,NORTHERN BEACHES COUNCIL - SOUTH RATES,2025-05-01T03:49:57Z,2025-05-02T03:49:57Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,729,Other Administrative Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
c631c321-d1e9-4dd8-9a03-220fe4100247,credit,1706.51,AUD,"Payment received, thank you!",2025-04-27T09:27:02Z,2025-04-29T09:27:02Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,H395901,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
5787035d-5329-4ec4-b571-1e9bebff1934,debit,-16.20,AUD,DRI*Logi Store logi.co Logitech,2025-04-21T23:12:43Z,2025-04-24T23:12:43Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,242,Computer and Electronic Equipment Manufacturing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
32348645-d79a-4113-ae83-446552126b33,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-04-23T11:39:46Z,2025-04-24T11:39:46Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
cc81a6c7-596a-4519-9e91-5ddf7ee66309,debit,-19.94,AUD,APPLE.COM/BILL SYDNEY NSW,2025-04-20T21:03:53Z,2025-04-21T21:03:53Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
6b98a413-6cf6-4e93-8650-3d21fc66e211,debit,-22.94,AUD,APPLE.COM/BILL SYDNEY NS AUS,2025-04-14T03:12:50Z,2025-04-16T03:12:50Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,H268902,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
04488f78-1f8d-4460-9495-24bfb65bb188,debit,-100.00,AUD,DBS*Goodlife Fountain VI,2025-04-10T03:32:44Z,2025-04-11T03:32:44Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,911,Sports and Physical Recreation Activities,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a7e43e74-3083-45b4-a059-3fdba3c08f76,debit,-214.47,AUD,AAMI BRISBANE QLD,2025-04-10T16:47:31Z,2025-04-10T16:47:31Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,632,Health and General Insurance,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a1a4ccc2-65b6-4197-a665-d744a45b4846,debit,-19.99,AUD,DISNEY PLUS RICHMOND SA AUS,2025-04-05T05:49:56Z,2025-04-08T05:49:56Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,19e20fbb-6207-4b57-a9be-fb1ed0e94f3c,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
582fdf0d-2cfe-4334-9d6c-073ed76cb1a4,debit,-21.04,AUD,UBER *TRIP Sydney AUS,2025-04-05T14:12:16Z,2025-04-06T14:12:16Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
fd693819-77f0-4f18-8f8c-4995d8d96f19,debit,-19.99,AUD,Spotify Sydney AUS,2025-04-01T16:48:38Z,2025-04-03T16:48:38Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,570,Internet Publishing and Broadcasting,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
86d2cadb-cb5c-4f8d-a120-02be9c761058,debit,-90.00,AUD,Vodafone Australia North SydneyAUS,2025-04-01T16:03:45Z,2025-04-02T16:03:45Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,580,Telecommunications Services,H530307,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
6558c9f3-7bff-453a-970e-14a12051edd3,credit,2253.05,AUD,"Payment received, thank you!",2025-03-27T10:41:46Z,2025-03-27T10:41:46Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,transfer,0,Unknown,def38920-5be0-4e48-bb4a-4df1c72914fa,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
9dcc4868-6700-4456-bcc1-b5b20418b619,debit,-29.99,AUD,NETFLIX.COM Melbourne AUS,2025-03-23T21:40:50Z,2025-03-26T21:40:50Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,562,Television Broadcasting,H337760,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
9fec60cd-1157-4b16-b420-856b09540984,debit,-44.78,AUD,UBER *TRIP Sydney AUS,2025-03-21T23:34:00Z,2025-03-24T23:34:00Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
3ac802e0-72ee-4ee9-bcc0-5594d5ea7389,debit,-13.32,AUD,VICROADS ONLINE PAYMEN KEW AU,2025-03-23T09:02:52Z,2025-03-24T09:02:52Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,772,Regulatory Services,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
11f3bf06-2a64-4f81-bacb-1848f8183b7e,debit,-13.93,AUD,APPLE.COM/BILL SYDNEY AU AUS,2025-03-18T15:28:58Z,2025-03-21T15:28:58Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,542,Software Publishing,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
a5369363-0a34-4042-94d6-4b5da5ff4c11,debit,-17.48,AUD,UBER *TRIP Sydney AUS,2025-03-14T12:55:10Z,2025-03-17T12:55:10Z,aebde017-8fa1-440b-ba08-4e96ca2ba5d0,posted,payment,462,Road Passenger Transport,,AU00000,b2a23fda-0206-457a-9d7b-bccedeeb7097,,
